scheme,request_id,correct,plaintext_decision,encrypted_decision,encryption_time,decryption_time,total_time,cpu_start,cpu_end,ram_start,ram_end,ciphertext_size,payload_size
Paillier-baseline,64,True,inside,inside,7.152557373046875e-06,4.76837158203125e-07,32.933369874954224,0.0,23.2,120.12890625,121.390625,177,6597
Paillier-baseline,27,True,inside,inside,7.867813110351562e-06,2.384185791015625e-07,33.563525676727295,0.9,24.0,120.046875,121.359375,177,6597
Paillier-baseline,28,True,inside,inside,7.152557373046875e-06,2.384185791015625e-07,33.66128349304199,0.9,26.7,120.046875,121.32421875,177,6597
Paillier-baseline,45,True,inside,inside,5.4836273193359375e-06,2.384185791015625e-07,36.73694849014282,0.8,27.1,120.09375,121.2890625,177,6597
Paillier-baseline,59,True,inside,inside,6.9141387939453125e-06,2.384185791015625e-07,37.92782282829285,0.0,26.8,120.12890625,121.25390625,177,6597
Paillier-baseline,51,True,inside,inside,6.4373016357421875e-06,2.384185791015625e-07,38.332419872283936,0.9,20.8,120.078125,121.21875,177,6597
Paillier-baseline,53,True,inside,inside,9.5367431640625e-06,2.384185791015625e-07,38.409061908721924,0.8,26.7,120.09375,121.18359375,177,6597
Paillier-baseline,35,True,inside,inside,5.0067901611328125e-06,2.384185791015625e-07,41.25647950172424,0.8,23.6,120.1171875,120.9296875,177,6597
Paillier-baseline,46,True,inside,inside,3.5762786865234375e-06,4.76837158203125e-07,42.57459306716919,0.7,30.0,120.26171875,120.90234375,177,6597
Paillier-baseline,39,True,inside,inside,1.3113021850585938e-05,2.384185791015625e-07,43.35594725608826,0.9,30.2,120.046875,120.8671875,177,6597
Paillier-baseline,75,True,inside,inside,4.76837158203125e-06,0.0,43.5583758354187,0.0,27.4,120.1171875,120.8359375,177,6597
Paillier-baseline,23,True,inside,inside,5.0067901611328125e-06,4.76837158203125e-07,46.27087616920471,0.9,26.9,120.04296875,120.8046875,177,6597
Paillier-baseline,93,True,inside,inside,4.76837158203125e-06,2.384185791015625e-07,47.127657413482666,1.4,25.8,120.66015625,120.7734375,177,6597
Paillier-baseline,52,True,inside,inside,1.049041748046875e-05,2.384185791015625e-07,48.16017246246338,0.9,23.4,120.08203125,120.73828125,177,6597
Paillier-baseline,54,True,inside,inside,5.0067901611328125e-06,0.0,48.54184603691101,0.8,27.2,120.09375,120.703125,177,6597
Paillier-baseline,66,True,inside,inside,4.291534423828125e-06,2.384185791015625e-07,51.025917768478394,0.0,26.0,120.25390625,120.484375,177,6597
Paillier-baseline,60,True,inside,inside,4.0531158447265625e-06,2.384185791015625e-07,52.405029296875,1.4,22.7,120.47265625,120.45703125,177,6597
Paillier-baseline,97,True,inside,inside,3.5762786865234375e-06,2.384185791015625e-07,52.85913681983948,0.8,25.3,120.41015625,120.42578125,177,6597
Paillier-baseline,37,True,inside,inside,3.5762786865234375e-06,2.384185791015625e-07,53.322035789489746,0.8,26.6,120.11328125,120.39453125,177,6597
Paillier-baseline,90,True,inside,inside,5.4836273193359375e-06,4.76837158203125e-07,55.97556233406067,0.8,26.6,120.453125,120.23046875,177,6597
Paillier-baseline,61,True,inside,inside,7.3909759521484375e-06,0.0,56.91156458854675,0.0,25.3,120.12890625,120.20703125,177,6597
Paillier-baseline,36,True,inside,inside,4.291534423828125e-06,2.384185791015625e-07,57.34574913978577,0.8,28.0,120.1171875,120.17578125,177,6597
Paillier-baseline,98,True,inside,inside,4.291534423828125e-06,4.76837158203125e-07,58.27053952217102,0.8,26.5,120.41015625,120.14453125,177,6597
Paillier-baseline,43,True,inside,inside,6.67572021484375e-06,2.384185791015625e-07,61.03261065483093,0.8,25.5,120.12890625,119.92578125,177,6597
Paillier-baseline,16,True,inside,inside,8.344650268554688e-06,4.76837158203125e-07,61.730087757110596,0.9,31.2,120.0234375,119.8984375,177,6597
Paillier-baseline,63,True,inside,inside,5.7220458984375e-06,2.384185791015625e-07,62.30798888206482,0.0,25.3,120.12890625,119.86328125,177,6597
Paillier-baseline,55,True,inside,inside,3.5762786865234375e-06,4.76837158203125e-07,62.81080675125122,0.8,24.2,120.1171875,119.828125,177,6597
Paillier-baseline,44,True,inside,inside,4.76837158203125e-06,9.5367431640625e-07,65.79630756378174,0.8,25.0,120.09765625,119.609375,177,6597
Paillier-baseline,34,True,inside,inside,6.4373016357421875e-06,2.384185791015625e-07,66.69231271743774,0.8,27.8,120.09375,119.5859375,177,6597
Paillier-baseline,62,True,inside,inside,8.106231689453125e-06,2.384185791015625e-07,66.82461810112,0.0,24.5,120.09375,119.56640625,177,6597
Paillier-baseline,58,True,inside,inside,5.7220458984375e-06,0.0,67.49800777435303,0.0,22.1,120.1171875,119.53125,177,6597
Paillier-baseline,21,True,inside,inside,5.4836273193359375e-06,0.0,70.65490651130676,0.8,22.1,120.046875,119.1328125,177,6597
Paillier-baseline,89,True,inside,inside,5.9604644775390625e-06,2.384185791015625e-07,71.40660667419434,0.8,26.7,120.4609375,119.109375,177,6597
Paillier-baseline,29,True,inside,inside,1.0251998901367188e-05,2.384185791015625e-07,71.48975610733032,0.9,27.4,120.046875,119.078125,177,6597
Paillier-baseline,78,True,inside,inside,6.198883056640625e-06,2.384185791015625e-07,72.21426725387573,0.0,25.8,120.25,119.04296875,177,6597
Paillier-baseline,80,True,inside,inside,1.1682510375976562e-05,0.0,75.31610107421875,0.0,27.7,120.12890625,118.8125,177,6597
Paillier-baseline,88,True,inside,inside,4.5299530029296875e-06,2.384185791015625e-07,75.83023405075073,1.6,28.0,120.47265625,118.7890625,177,6597
Paillier-baseline,8,True,inside,inside,1.1444091796875e-05,2.384185791015625e-07,76.03481197357178,0.9,29.0,119.99609375,118.7578125,177,6597
Paillier-baseline,67,True,inside,inside,5.0067901611328125e-06,4.76837158203125e-07,77.02590942382812,0.0,25.8,120.1015625,118.7265625,177,6597
Paillier-baseline,41,True,inside,inside,5.0067901611328125e-06,4.76837158203125e-07,80.14205384254456,0.8,27.1,120.09375,118.51171875,177,6597
Paillier-baseline,22,True,inside,inside,7.62939453125e-06,2.384185791015625e-07,80.48807621002197,0.8,28.9,120.046875,118.4765625,177,6597
Paillier-baseline,65,True,inside,inside,1.0013580322265625e-05,2.384185791015625e-07,80.94132375717163,0.0,26.3,120.23828125,118.4453125,177,6597
Paillier-baseline,72,True,inside,inside,6.67572021484375e-06,2.384185791015625e-07,81.57737946510315,3.9,26.2,120.8203125,118.41015625,177,6597
Paillier-baseline,94,True,inside,inside,4.0531158447265625e-06,2.384185791015625e-07,85.24096465110779,0.8,23.9,120.421875,118.37890625,177,6597
Paillier-baseline,48,True,inside,inside,4.5299530029296875e-06,7.152557373046875e-07,85.36819076538086,0.8,26.7,120.1015625,118.34765625,177,6597
Paillier-baseline,33,True,inside,inside,8.106231689453125e-06,0.0,85.51553773880005,0.9,30.1,120.078125,118.3125,177,6597
Paillier-baseline,74,True,inside,inside,6.9141387939453125e-06,2.384185791015625e-07,86.19018626213074,0.0,26.0,120.25,118.27734375,177,6597
Paillier-baseline,25,True,inside,inside,9.5367431640625e-06,2.384185791015625e-07,89.8353214263916,0.9,27.3,120.046875,117.765625,177,6597
Paillier-baseline,42,True,inside,inside,4.291534423828125e-06,4.76837158203125e-07,90.08952903747559,0.9,26.0,120.08203125,117.734375,177,6597
Paillier-baseline,83,True,inside,inside,5.0067901611328125e-06,2.384185791015625e-07,90.50040531158447,1.4,24.3,120.6640625,117.703125,177,6597
Paillier-baseline,77,True,inside,inside,4.291534423828125e-06,2.384185791015625e-07,90.69211935997009,0.0,26.5,120.25,117.66796875,177,6597
Paillier-baseline,69,True,inside,inside,6.4373016357421875e-06,2.384185791015625e-07,94.44443345069885,0.8,27.0,120.27734375,117.4453125,177,6597
Paillier-baseline,73,True,inside,inside,8.106231689453125e-06,2.384185791015625e-07,94.6730649471283,0.0,23.6,120.2265625,117.4140625,177,6597
Paillier-baseline,38,True,inside,inside,4.0531158447265625e-06,2.384185791015625e-07,95.31919407844543,0.8,19.6,120.11328125,117.37890625,177,6597
Paillier-baseline,19,True,inside,inside,3.814697265625e-06,4.76837158203125e-07,95.63343334197998,0.7,26.6,120.11328125,117.34765625,177,6597
Paillier-baseline,81,True,inside,inside,8.344650268554688e-06,2.384185791015625e-07,99.17457914352417,0.0,27.3,120.19140625,116.86328125,177,6597
Paillier-baseline,87,True,inside,inside,1.3589859008789062e-05,0.0,99.36238932609558,1.6,29.3,120.48828125,116.828125,177,6597
Paillier-baseline,56,True,inside,inside,3.5762786865234375e-06,2.384185791015625e-07,99.968190908432,0.8,25.7,120.1171875,116.79296875,177,6597
Paillier-baseline,86,True,inside,inside,9.5367431640625e-06,2.384185791015625e-07,100.81839299201965,5.2,25.8,120.98828125,116.76171875,177,6597
Paillier-baseline,84,True,inside,inside,5.4836273193359375e-06,2.384185791015625e-07,103.73194742202759,1.6,25.9,120.58203125,116.390625,177,6597
Paillier-baseline,92,True,inside,inside,6.4373016357421875e-06,4.76837158203125e-07,104.16416597366333,0.8,31.4,120.44140625,116.35546875,177,6597
Paillier-baseline,50,True,inside,inside,7.152557373046875e-06,2.384185791015625e-07,104.53932881355286,0.9,29.5,120.08203125,116.32421875,177,6597
Paillier-baseline,76,True,inside,inside,8.58306884765625e-06,4.76837158203125e-07,105.75457191467285,0.0,18.6,120.20703125,116.29296875,177,6597
Paillier-baseline,82,True,inside,inside,5.0067901611328125e-06,2.384185791015625e-07,108.42811512947083,0.0,28.1,120.25,115.9921875,177,6597
Paillier-baseline,57,True,inside,inside,8.106231689453125e-06,2.384185791015625e-07,109.04517841339111,0.0,24.5,120.1171875,115.95703125,177,6597
Paillier-baseline,11,True,inside,inside,5.4836273193359375e-06,2.384185791015625e-07,109.22741842269897,0.9,26.9,120.0234375,115.91796875,177,6597
Paillier-baseline,91,True,inside,inside,7.3909759521484375e-06,2.384185791015625e-07,110.87471580505371,0.8,29.9,120.44140625,115.29296875,177,6597
Paillier-baseline,99,True,inside,inside,6.198883056640625e-06,2.384185791015625e-07,112.9237310886383,0.8,26.9,120.3984375,115.26171875,177,6597
Paillier-baseline,95,True,inside,inside,7.3909759521484375e-06,2.384185791015625e-07,113.49666404724121,0.8,27.4,120.421875,115.23046875,177,6597
Paillier-baseline,85,True,inside,inside,6.198883056640625e-06,4.76837158203125e-07,113.98965358734131,1.5,26.5,120.62890625,114.796875,177,6597
Paillier-baseline,96,True,inside,inside,9.059906005859375e-06,0.0,115.56441450119019,0.8,27.2,120.41015625,114.765625,177,6597
Paillier-baseline,71,True,inside,inside,6.67572021484375e-06,2.384185791015625e-07,117.64035654067993,3.8,23.2,120.85546875,114.32421875,177,6597
Paillier-baseline,79,True,inside,inside,6.9141387939453125e-06,2.384185791015625e-07,118.41548585891724,1.6,14.1,120.56640625,114.2890625,177,6597
Paillier-baseline,40,True,inside,inside,7.3909759521484375e-06,2.384185791015625e-07,118.8380081653595,1.8,5.7,120.65234375,113.9609375,177,6597
Paillier-baseline,68,True,inside,inside,5.9604644775390625e-06,0.0,119.79135704040527,0.0,0.0,120.1484375,113.9140625,177,6597
System,Runtime (s),Throughput (q/s),Latency (s/q),Accuracy,Precision,Recall,F1
Paillier-baseline,119.831,0.835,1.198,1.0,1.0,1.0,1.0
Paillier-baseline,0,True,inside,inside,1.3589859008789062e-05,2.384185791015625e-07,4.9243550300598145,0.9,26.3,119.70703125,122.3828125,177,6598
Paillier-baseline,5,True,inside,inside,4.0531158447265625e-06,2.384185791015625e-07,5.16266942024231,0.9,24.8,119.72265625,122.359375,177,6598
Paillier-baseline,2,True,inside,inside,6.4373016357421875e-06,2.384185791015625e-07,5.464959621429443,0.9,25.3,119.72265625,122.32421875,177,6598
Paillier-baseline,1,True,inside,inside,1.0251998901367188e-05,4.76837158203125e-07,5.657347679138184,0.9,27.2,119.7109375,122.29296875,177,6598
Paillier-baseline,8,True,inside,inside,6.4373016357421875e-06,2.384185791015625e-07,9.695011854171753,0.9,26.7,119.76171875,118.32421875,177,6598
Paillier-baseline,6,True,inside,inside,1.2636184692382812e-05,2.384185791015625e-07,9.964049577713013,0.9,29.1,119.72265625,118.29296875,177,6598
Paillier-baseline,17,True,inside,inside,9.298324584960938e-06,2.384185791015625e-07,10.252062797546387,0.9,25.3,119.7890625,118.2578125,177,6598
Paillier-baseline,4,True,inside,inside,5.0067901611328125e-06,0.0,10.623388290405273,0.9,25.0,119.72265625,118.2265625,177,6598
Paillier-baseline,7,True,inside,inside,1.1920928955078125e-05,2.384185791015625e-07,14.248121738433838,0.9,23.5,119.72265625,118.1953125,177,6598
Paillier-baseline,41,True,inside,inside,3.5762786865234375e-06,4.76837158203125e-07,14.734014511108398,1.0,21.5,119.828125,118.16015625,177,6598
Paillier-baseline,11,True,inside,inside,7.867813110351562e-06,2.384185791015625e-07,15.015326499938965,1.0,22.4,119.76171875,118.1328125,177,6598
Paillier-baseline,18,True,inside,inside,6.4373016357421875e-06,4.76837158203125e-07,15.943612575531006,0.9,25.3,119.8046875,118.09765625,177,6598
Paillier-baseline,10,True,inside,inside,1.0967254638671875e-05,2.384185791015625e-07,18.880414962768555,0.8,24.0,119.7890625,118.03515625,177,6598
Paillier-baseline,28,True,inside,inside,1.0013580322265625e-05,7.152557373046875e-07,19.273637294769287,0.9,25.7,119.828125,118.0,177,6598
Paillier-baseline,14,True,inside,inside,4.5299530029296875e-06,2.384185791015625e-07,19.57748055458069,1.0,24.0,119.765625,117.96875,177,6598
Paillier-baseline,16,True,inside,inside,1.4066696166992188e-05,2.384185791015625e-07,20.628456354141235,0.9,22.3,119.7890625,117.9375,177,6598
Paillier-baseline,38,True,inside,inside,6.4373016357421875e-06,2.384185791015625e-07,23.37968397140503,1.7,24.7,119.87109375,117.90625,177,6598
Paillier-baseline,26,True,inside,inside,1.049041748046875e-05,0.0,24.31268548965454,0.9,20.8,119.8046875,117.875,177,6598
Paillier-baseline,9,True,inside,inside,1.52587890625e-05,2.384185791015625e-07,24.70049738883972,0.9,21.9,119.73828125,117.84375,177,6598
Paillier-baseline,67,True,inside,inside,6.198883056640625e-06,4.76837158203125e-07,25.40683364868164,3.1,24.0,120.078125,117.80859375,177,6598
Paillier-baseline,37,True,inside,inside,7.62939453125e-06,2.384185791015625e-07,28.26171040534973,1.7,25.8,119.91015625,117.77734375,177,6598
Paillier-baseline,19,True,inside,inside,3.5762786865234375e-06,2.384185791015625e-07,29.090598106384277,0.9,27.3,119.8125,117.74609375,177,6598
Paillier-baseline,29,True,inside,inside,3.5762786865234375e-06,2.384185791015625e-07,29.507771730422974,0.8,25.5,119.84375,117.71484375,177,6598
Paillier-baseline,31,True,inside,inside,1.0967254638671875e-05,4.76837158203125e-07,30.26747179031372,0.8,27.3,119.83984375,117.68359375,177,6598
Paillier-baseline,34,True,inside,inside,6.9141387939453125e-06,4.76837158203125e-07,33.039687156677246,0.8,25.5,119.83203125,117.65234375,177,6598
Paillier-baseline,54,True,inside,inside,7.152557373046875e-06,2.384185791015625e-07,33.5721914768219,1.6,27.5,119.921875,117.6171875,177,6598
Paillier-baseline,39,True,inside,inside,6.198883056640625e-06,2.384185791015625e-07,33.90891909599304,2.3,26.5,119.984375,117.5859375,177,6598
Paillier-baseline,30,True,inside,inside,3.5762786865234375e-06,2.384185791015625e-07,35.15652322769165,0.8,25.0,119.84375,117.52734375,177,6598
Paillier-baseline,24,True,inside,inside,6.67572021484375e-06,0.0,38.11699390411377,0.9,25.5,119.8046875,117.49609375,177,6598
Paillier-baseline,36,True,inside,inside,6.9141387939453125e-06,2.384185791015625e-07,38.442477226257324,0.9,24.7,119.828125,117.46484375,177,6598
Paillier-baseline,32,True,inside,inside,5.0067901611328125e-06,2.384185791015625e-07,38.87838625907898,0.8,26.5,119.84375,117.43359375,177,6598
Paillier-baseline,40,True,inside,inside,1.239776611328125e-05,2.384185791015625e-07,39.63456463813782,1.0,28.0,119.828125,117.3984375,177,6598
Paillier-baseline,52,True,inside,inside,4.76837158203125e-06,0.0,42.789849042892456,1.8,26.6,119.91015625,117.33203125,177,6598
Paillier-baseline,12,True,inside,inside,7.3909759521484375e-06,7.152557373046875e-07,43.46958327293396,1.0,18.8,119.76171875,117.30078125,177,6598
Paillier-baseline,15,True,inside,inside,1.2636184692382812e-05,0.0,43.486459493637085,0.8,20.6,119.8046875,117.26953125,177,6598
Paillier-baseline,13,True,inside,inside,5.9604644775390625e-06,0.0,44.53611350059509,1.0,28.3,119.765625,117.234375,177,6598
Paillier-baseline,96,True,inside,inside,6.198883056640625e-06,0.0,47.56295657157898,4.6,10.3,120.234375,117.16796875,177,6598
Paillier-baseline,80,True,inside,inside,6.9141387939453125e-06,2.384185791015625e-07,48.45903992652893,1.8,25.5,119.92578125,117.1328125,177,6598
Paillier-baseline,71,True,inside,inside,1.0967254638671875e-05,0.0,48.49413061141968,2.7,26.3,120.0,117.1015625,177,6598
Paillier-baseline,47,True,inside,inside,8.344650268554688e-06,2.384185791015625e-07,49.752742290496826,0.9,20.5,119.8515625,117.0703125,177,6598
Paillier-baseline,48,True,inside,inside,9.775161743164062e-06,0.0,52.28952741622925,1.8,22.8,119.86328125,117.0390625,177,6598
Paillier-baseline,99,True,inside,inside,8.344650268554688e-06,4.76837158203125e-07,53.25376653671265,3.6,31.9,120.0859375,117.00390625,177,6598
Paillier-baseline,51,True,inside,inside,5.9604644775390625e-06,4.76837158203125e-07,53.29867124557495,1.7,33.7,119.91015625,116.97265625,177,6598
Paillier-baseline,20,True,inside,inside,1.0967254638671875e-05,4.76837158203125e-07,54.18086791038513,0.9,24.2,119.79296875,116.9375,177,6598
Paillier-baseline,25,True,inside,inside,6.4373016357421875e-06,7.152557373046875e-07,57.13811159133911,0.9,28.4,119.8046875,116.7109375,177,6598
Paillier-baseline,35,True,inside,inside,1.0013580322265625e-05,2.384185791015625e-07,57.81588101387024,1.0,21.9,119.8046875,116.67578125,177,6598
Paillier-baseline,60,True,inside,inside,7.867813110351562e-06,4.76837158203125e-07,58.06498312950134,2.8,26.3,120.09765625,116.6484375,177,6598
Paillier-baseline,55,True,inside,inside,9.059906005859375e-06,4.76837158203125e-07,59.128584146499634,1.6,24.2,119.93359375,116.6171875,177,6598
Paillier-baseline,22,True,inside,inside,1.1205673217773438e-05,4.76837158203125e-07,62.014673471450806,0.9,26.6,119.8046875,116.5859375,177,6598
Paillier-baseline,3,True,inside,inside,1.0251998901367188e-05,4.76837158203125e-07,62.308555364608765,0.9,31.1,119.72265625,116.5546875,177,6598
Paillier-baseline,66,True,inside,inside,9.5367431640625e-06,2.384185791015625e-07,62.638630628585815,2.5,23.5,120.0234375,116.5234375,177,6598
Paillier-baseline,72,True,inside,inside,8.344650268554688e-06,2.384185791015625e-07,64.10471940040588,4.2,26.9,120.203125,116.46875,177,6598
Paillier-baseline,83,True,inside,inside,1.239776611328125e-05,2.384185791015625e-07,66.9699330329895,4.7,25.6,120.10546875,116.4375,177,6598
Paillier-baseline,46,True,inside,inside,8.106231689453125e-06,2.384185791015625e-07,67.33178496360779,1.0,28.0,119.828125,116.40625,177,6598
Paillier-baseline,23,True,inside,inside,1.1682510375976562e-05,0.0,67.39341068267822,0.9,31.2,119.8046875,116.375,177,6598
Paillier-baseline,57,True,inside,inside,4.76837158203125e-06,9.5367431640625e-07,68.85084795951843,2.4,27.6,120.01171875,116.1953125,177,6598
Paillier-baseline,43,True,inside,inside,5.245208740234375e-06,2.384185791015625e-07,71.79117107391357,1.0,23.8,119.828125,116.1640625,177,6598
Paillier-baseline,88,True,inside,inside,7.867813110351562e-06,2.384185791015625e-07,71.8332633972168,4.4,23.8,120.20703125,116.1328125,177,6598
Paillier-baseline,56,True,inside,inside,3.814697265625e-06,2.384185791015625e-07,71.88417553901672,2.4,26.1,119.98828125,116.1015625,177,6598
Paillier-baseline,27,True,inside,inside,5.4836273193359375e-06,4.76837158203125e-07,73.3198754787445,0.9,24.5,119.8125,116.0703125,177,6598
Paillier-baseline,95,True,inside,inside,1.1920928955078125e-05,2.384185791015625e-07,76.46737766265869,6.8,22.8,120.55078125,116.0078125,177,6598
Paillier-baseline,89,True,inside,inside,5.0067901611328125e-06,2.384185791015625e-07,76.68955874443054,2.0,16.5,119.93359375,115.9765625,177,6598
Paillier-baseline,21,True,inside,inside,9.775161743164062e-06,2.384185791015625e-07,76.78506827354431,0.9,23.5,119.8046875,115.9453125,177,6598
Paillier-baseline,73,True,inside,inside,3.814697265625e-06,7.152557373046875e-07,78.20844316482544,2.7,28.0,119.98828125,115.73828125,177,6598
Paillier-baseline,81,True,inside,inside,8.344650268554688e-06,2.384185791015625e-07,81.19974398612976,4.3,25.5,120.1640625,115.703125,177,6598
Paillier-baseline,79,True,inside,inside,6.4373016357421875e-06,2.384185791015625e-07,81.34584856033325,6.3,26.3,120.5078125,115.67578125,177,6598
Paillier-baseline,78,True,inside,inside,5.245208740234375e-06,0.0,81.4041953086853,3.2,23.6,120.09765625,115.640625,177,6598
Paillier-baseline,42,True,inside,inside,4.5299530029296875e-06,2.384185791015625e-07,82.81411385536194,0.9,23.8,119.84375,115.61328125,177,6598
Paillier-baseline,63,True,inside,inside,8.58306884765625e-06,7.152557373046875e-07,85.69353413581848,1.7,29.7,119.921875,115.58203125,177,6598
Paillier-baseline,33,True,inside,inside,5.9604644775390625e-06,2.384185791015625e-07,85.93686032295227,0.8,25.5,119.83984375,115.55078125,177,6598
Paillier-baseline,70,True,inside,inside,4.0531158447265625e-06,2.384185791015625e-07,86.07280468940735,4.2,28.0,120.25390625,115.51953125,177,6598
Paillier-baseline,62,True,inside,inside,4.291534423828125e-06,2.384185791015625e-07,87.47314214706421,3.9,22.7,120.25390625,115.4140625,177,6598
Paillier-baseline,44,True,inside,inside,8.821487426757812e-06,2.384185791015625e-07,90.40614771842957,0.9,23.4,119.84765625,115.3828125,177,6598
Paillier-baseline,94,True,inside,inside,3.814697265625e-06,7.152557373046875e-07,90.76336097717285,3.5,26.3,120.05078125,115.3515625,177,6598
Paillier-baseline,68,True,inside,inside,8.106231689453125e-06,0.0,90.96916675567627,2.6,26.1,119.96875,115.31640625,177,6598
Paillier-baseline,53,True,inside,inside,7.152557373046875e-06,2.384185791015625e-07,92.07983779907227,0.9,27.3,119.83984375,115.23046875,177,6598
Paillier-baseline,85,True,inside,inside,4.5299530029296875e-06,0.0,95.08478689193726,4.2,24.7,120.25390625,115.19921875,177,6598
Paillier-baseline,92,True,inside,inside,7.152557373046875e-06,2.384185791015625e-07,95.57717967033386,5.1,26.0,120.10546875,115.16796875,177,6598
Paillier-baseline,93,True,inside,inside,5.245208740234375e-06,2.384185791015625e-07,96.19391107559204,3.4,26.1,120.046875,115.13671875,177,6598
Paillier-baseline,82,True,inside,inside,4.76837158203125e-06,0.0,96.56614780426025,3.2,26.8,120.0234375,115.1015625,177,6598
Paillier-baseline,90,True,inside,inside,8.58306884765625e-06,2.384185791015625e-07,100.10290503501892,5.4,25.5,120.41796875,115.03515625,177,6598
Paillier-baseline,50,True,inside,inside,7.62939453125e-06,7.152557373046875e-07,100.17611479759216,1.8,26.0,119.90234375,115.00390625,177,6598
Paillier-baseline,45,True,inside,inside,6.198883056640625e-06,0.0,101.1629548072815,0.9,21.2,119.84765625,114.97265625,177,6598
Paillier-baseline,69,True,inside,inside,3.5762786865234375e-06,2.384185791015625e-07,101.24050235748291,2.7,20.2,120.01171875,114.61328125,177,6598
Paillier-baseline,49,True,inside,inside,6.67572021484375e-06,2.384185791015625e-07,105.15826225280762,1.8,29.4,119.87109375,114.578125,177,6598
Paillier-baseline,91,True,inside,inside,6.4373016357421875e-06,7.152557373046875e-07,105.31602907180786,4.5,28.9,120.25390625,114.546875,177,6598
Paillier-baseline,58,True,inside,inside,4.0531158447265625e-06,2.384185791015625e-07,105.89067935943604,2.4,20.6,120.01171875,114.515625,177,6598
Paillier-baseline,87,True,inside,inside,3.814697265625e-06,2.384185791015625e-07,105.9470043182373,4.2,25.3,120.25390625,114.484375,177,6598
Paillier-baseline,77,True,inside,inside,6.198883056640625e-06,2.384185791015625e-07,110.28418111801147,4.7,25.5,120.140625,114.21875,177,6598
Paillier-baseline,76,True,inside,inside,7.3909759521484375e-06,2.384185791015625e-07,110.37005352973938,1.8,27.2,119.921875,114.1875,177,6598
Paillier-baseline,98,True,inside,inside,9.5367431640625e-06,2.384185791015625e-07,111.08999943733215,3.6,31.5,120.09765625,114.15625,177,6598
Paillier-baseline,61,True,inside,inside,7.3909759521484375e-06,2.384185791015625e-07,111.17767143249512,3.9,29.4,120.234375,114.125,177,6598
Paillier-baseline,59,True,inside,inside,3.814697265625e-06,4.76837158203125e-07,115.00833106040955,2.4,24.7,120.01171875,114.05859375,177,6598
Paillier-baseline,97,True,inside,inside,4.0531158447265625e-06,2.384185791015625e-07,115.78367304801941,3.1,23.9,119.984375,114.02734375,177,6598
Paillier-baseline,65,True,inside,inside,8.344650268554688e-06,4.76837158203125e-07,116.1374876499176,7.2,27.2,120.65234375,113.9140625,177,6598
Paillier-baseline,84,True,inside,inside,5.4836273193359375e-06,2.384185791015625e-07,116.43380570411682,4.7,26.6,120.12109375,113.8828125,177,6598
Paillier-baseline,75,True,inside,inside,4.76837158203125e-06,4.76837158203125e-07,119.86061596870422,3.2,21.1,120.0234375,113.828125,177,6598
Paillier-baseline,64,True,inside,inside,6.9141387939453125e-06,0.0,120.62914609909058,4.0,15.0,120.30859375,113.796875,177,6598
Paillier-baseline,74,True,inside,inside,8.58306884765625e-06,2.384185791015625e-07,120.77208256721497,9.4,1.0,120.96484375,113.76171875,177,6598
Paillier-baseline,86,True,inside,inside,8.821487426757812e-06,2.384185791015625e-07,120.79614567756653,1.8,0.0,119.93359375,113.73046875,177,6598
System,Runtime (s),Throughput (q/s),Latency (s/q),Accuracy,Precision,Recall,F1
Paillier-baseline,120.846,0.827,1.208,1.0,1.0,1.0,1.0
Paillier-baseline,0,True,inside,inside,1.3828277587890625e-05,2.384185791015625e-07,4.61747407913208,1.8,26.8,119.69921875,122.44140625,177,6599
Paillier-baseline,1,True,inside,inside,1.0013580322265625e-05,0.0,4.784154891967773,1.8,25.3,119.69921875,122.42578125,177,6599
Paillier-baseline,2,True,inside,inside,6.4373016357421875e-06,2.384185791015625e-07,5.244733095169067,1.8,20.0,119.7109375,122.390625,177,6599
Paillier-baseline,3,True,inside,inside,4.291534423828125e-06,2.384185791015625e-07,5.4957849979400635,1.8,27.8,119.71484375,122.37109375,177,6599
Paillier-baseline,4,True,inside,inside,5.9604644775390625e-06,2.384185791015625e-07,9.327374696731567,1.8,26.2,119.71484375,122.33984375,177,6599
Paillier-baseline,5,True,inside,inside,1.0251998901367188e-05,2.384185791015625e-07,9.489345073699951,1.8,27.3,119.73046875,122.30859375,177,6599
Paillier-baseline,10,True,inside,inside,1.2874603271484375e-05,0.0,10.162484169006348,2.5,28.0,119.7421875,122.27734375,177,6599
Paillier-baseline,13,True,inside,inside,7.62939453125e-06,2.384185791015625e-07,10.232430458068848,2.6,25.8,119.7421875,122.24609375,177,6599
Paillier-baseline,9,True,inside,inside,1.1205673217773438e-05,2.384185791015625e-07,14.095546245574951,1.9,26.9,119.73046875,122.21484375,177,6599
Paillier-baseline,6,True,inside,inside,5.7220458984375e-06,2.384185791015625e-07,14.683984518051147,2.4,27.8,119.7421875,122.18359375,177,6599
Paillier-baseline,7,True,inside,inside,4.76837158203125e-06,2.384185791015625e-07,14.741873979568481,1.8,26.4,119.73046875,122.15234375,177,6599
Paillier-baseline,22,True,inside,inside,6.67572021484375e-06,2.384185791015625e-07,15.104095697402954,2.7,27.5,119.75,122.0078125,177,6599
Paillier-baseline,15,True,inside,inside,8.106231689453125e-06,2.384185791015625e-07,18.71100378036499,2.6,31.6,119.74609375,121.984375,177,6599
Paillier-baseline,32,True,inside,inside,6.67572021484375e-06,0.0,19.17386817932129,2.7,21.6,119.83984375,121.953125,177,6599
